description,type,name,region_s,year,price
WHISKY-70 CL BOTTLE,Drink,Whisky,South East,2017,14.5
WHISKY-70 CL BOTTLE,Drink,Whisky,South West,2017,14.99
WHISKY-70 CL BOTTLE,Drink,Whisky,East Anglia,2017,14.5
WHISKY-70 CL BOTTLE,Drink,Whisky,East Midlands,2017,14.5
WHISKY-70 CL BOTTLE,Drink,Whisky,West Midlands,2017,15
WHISKY-70 CL BOTTLE,Drink,Whisky,Yorkshire & Humber,2017,15.49
WHISKY-70 CL BOTTLE,Drink,Whisky,North West,2017,15
WHISKY-70 CL BOTTLE,Drink,Whisky,North,2017,15
WHISKY-70 CL BOTTLE,Drink,Whisky,Wales,2017,15
WHISKY-70 CL BOTTLE,Drink,Whisky,Scotland,2017,14.5
WHISKY-70 CL BOTTLE,Drink,Whisky,Northern Ireland,2017,19
APPLES-COOKING-PER KG,Food,Apples,London,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,South East,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,South West,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,East Anglia,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,East Midlands,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,West Midlands,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,Yorkshire & Humber,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,North West,2018,1.97
APPLES-COOKING-PER KG,Food,Apples,North,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,Wales,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,Scotland,2018,1.85
APPLES-COOKING-PER KG,Food,Apples,Northern Ireland,2018,1.75
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2018,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2018,11.575
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2018,11.95
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2018,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2018,10.99
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2018,11.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2018,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2018,10.83
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2018,10.99
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2018,10.91
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2018,13.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2018,11
DRAUGHT BITTER (PER PINT),Drink,Bitter,London,2018,3.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,South East,2018,3.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,South West,2018,3.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Anglia,2018,3.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Midlands,2018,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,West Midlands,2018,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,Yorkshire & Humber,2018,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,North West,2018,2.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,North,2018,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,Wales,2018,3
DRAUGHT BITTER (PER PINT),Drink,Bitter,Scotland,2018,2.99
DRAUGHT BITTER (PER PINT),Drink,Bitter,Northern Ireland,2018,3.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,London,2018,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South East,2018,14.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South West,2018,16.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Anglia,2018,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Midlands,2018,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,West Midlands,2018,14.66
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Yorkshire & Humber,2018,17
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North West,2018,14.66
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North,2018,16.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Wales,2018,15.98
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Scotland,2018,15.995
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Northern Ireland,2018,19.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,London,2018,20
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South East,2018,19.790001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South West,2018,17.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Anglia,2018,20
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Midlands,2018,17.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,West Midlands,2018,17.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Yorkshire & Humber,2018,16.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North West,2018,15
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North,2018,17.25
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Wales,2018,16
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Scotland,2018,20
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Northern Ireland,2018,16
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,London,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,South East,2018,.75
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,South West,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,East Anglia,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,East Midlands,2018,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,West Midlands,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Yorkshire & Humber,2018,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North West,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Wales,2018,.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Scotland,2018,.69
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Northern Ireland,2018,.80000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,London,2018,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South East,2018,.63
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South West,2018,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Anglia,2018,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Midlands,2018,.66000003
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,West Midlands,2018,.75
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Yorkshire & Humber,2018,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North West,2018,.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North,2018,.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Wales,2018,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Scotland,2018,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Northern Ireland,2018,.68000001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,London,2018,6
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South East,2018,7.4099998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South West,2018,7.75
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Anglia,2018,7.7600002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Midlands,2018,8.2849998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,West Midlands,2018,7.1399999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Yorkshire & Humber,2018,7.4099998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North West,2018,7.4000001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North,2018,7.5
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Wales,2018,7.8000002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Scotland,2018,8.5699997
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Northern Ireland,2018,8.5749998
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2018,2.6900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2018,2.8900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2018,3.27
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2018,2.8850002
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2018,2.76
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2018,2.9100001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2018,2.8900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2018,2.73
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2018,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2018,3.25
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2018,2.3800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2018,2.72
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,2018,5.9299998
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,2018,5.79
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,2018,5.9000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,2018,5.8800001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,2018,5.9299998
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,2018,5.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,2018,23.98
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,2018,24.6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,2018,19.4
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,2018,20
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,2018,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,2018,18.99
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,2018,14.9
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,2018,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,2018,16
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,2018,16
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,2018,17
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,2018,16.200001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,London,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South East,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South West,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Anglia,2018,.97000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Midlands,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,West Midlands,2018,.97000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Yorkshire & Humber,2018,.68000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North West,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North,2018,.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Wales,2018,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Scotland,2018,.85000002
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Northern Ireland,2018,.66000003
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,London,2018,11.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South East,2018,10.735001
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South West,2018,11.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Anglia,2018,10
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Midlands,2018,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,West Midlands,2018,10.4
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Yorkshire & Humber,2018,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North West,2018,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North,2018,11
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Wales,2018,11
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Scotland,2018,11.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Northern Ireland,2018,12.97
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,2018,160
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,2018,139
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,2018,125
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,2018,125.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,2018,90
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,2018,129
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,2018,99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,2018,119
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,2018,99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,2018,89
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,2018,154
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,2018,89.989998
LADIES HAND/SHLDER BAG,Presents,Handbag,London,2018,24
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,2018,20
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,2018,30
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,2018,29
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,2018,39.75
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,2018,17.994999
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,2018,32
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,2018,25
LADIES HAND/SHLDER BAG,Presents,Handbag,North,2018,20
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,2018,20
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,2018,28
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,2018,28
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,London,2018,2.3499999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South East,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South West,2018,2.29
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Anglia,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Midlands,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,West Midlands,2018,2.29
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Yorkshire & Humber,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North West,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Wales,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Scotland,2018,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Northern Ireland,2018,2.29
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,2018,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,2018,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,2018,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,2018,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,2018,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,2018,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,2018,24
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,2018,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,2018,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,2018,19.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,2018,16
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,2018,19.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,2018,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,2018,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,2018,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,2018,17.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,2018,17
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,2018,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,2018,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,2018,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,2018,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,2018,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,2018,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,2018,20
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2018,9.4899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2018,8.9799995
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2018,8.9499998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2018,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2018,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2018,8.1099997
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2018,7.5799999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2018,8.25
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2018,9.4899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2018,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2018,9.4899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2018,9.6899996
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,London,2018,12.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South East,2018,12.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South West,2018,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Anglia,2018,15
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Midlands,2018,16.190001
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,West Midlands,2018,14.195
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Yorkshire & Humber,2018,12.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North West,2018,17.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North,2018,15
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Wales,2018,12.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Scotland,2018,16.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Northern Ireland,2018,17.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,London,2018,1.34
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,South East,2018,1.33
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,South West,2018,1.3099999
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,East Anglia,2018,1.33
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,East Midlands,2018,1.1
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,West Midlands,2018,1.34
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Yorkshire & Humber,2018,1.3
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,North West,2018,1.33
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,North,2018,1.74
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Wales,2018,1.3
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Scotland,2018,.89999998
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Northern Ireland,2018,.95999998
ORANGES-CLASS 1-EACH,Food,Oranges,London,2018,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,South East,2018,.44999999
ORANGES-CLASS 1-EACH,Food,Oranges,South West,2018,.38999999
ORANGES-CLASS 1-EACH,Food,Oranges,East Anglia,2018,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,East Midlands,2018,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,West Midlands,2018,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,Yorkshire & Humber,2018,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,North West,2018,.44999999
ORANGES-CLASS 1-EACH,Food,Oranges,North,2018,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,Wales,2018,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,Scotland,2018,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,Northern Ireland,2018,.44999999
VEGETABLE PICKLE 280-520G,Food,Pickle,London,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,South East,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,South West,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,East Anglia,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,East Midlands,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,West Midlands,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Yorkshire & Humber,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,North West,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,North,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Wales,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Scotland,2018,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Northern Ireland,2018,1.4
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2018,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2018,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2018,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2018,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2018,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2018,6.25
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2018,5.5
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2018,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2018,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2018,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2018,7.98
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2018,5.605
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,London,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,South East,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,South West,2018,.69999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,East Anglia,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,East Midlands,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,West Midlands,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Yorkshire & Humber,2018,.67000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,North West,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,North,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Wales,2018,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Scotland,2018,.75999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Northern Ireland,2018,1
FORTIFIED WINE  (70-75CL),Drink,Sherry,London,2018,10
FORTIFIED WINE  (70-75CL),Drink,Sherry,South East,2018,10
FORTIFIED WINE  (70-75CL),Drink,Sherry,South West,2018,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Anglia,2018,9.6899996
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Midlands,2018,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,West Midlands,2018,9.29
FORTIFIED WINE  (70-75CL),Drink,Sherry,Yorkshire & Humber,2018,8.3449993
FORTIFIED WINE  (70-75CL),Drink,Sherry,North West,2018,9.8400002
FORTIFIED WINE  (70-75CL),Drink,Sherry,North,2018,10
FORTIFIED WINE  (70-75CL),Drink,Sherry,Wales,2018,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,Scotland,2018,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,Northern Ireland,2018,8.5
MEN'S SOCKS,Presents,"Socks, man's",London,2018,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",South East,2018,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",South West,2018,2
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,2018,1.71
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,2018,1.4
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,2018,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,2018,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",North West,2018,1.4
MEN'S SOCKS,Presents,"Socks, man's",North,2018,1.4
